dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize50	numTSSEnhGene	distanceToTSS	normalizedDNase_enh	normalizedDNase_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContactAvgHicTrack2	3DContactAvgHicTrack2_squared	activityEnhDNaseOnlyAvgHicTrack2_squared	activityPromDNaseOnlyAvgHicTrack2	ABCScoreDNaseOnlyAvgHicTrack2
Gasperini2019	chr14	67416008	67416508	EIF2S1|chr14:67882725-67883225:.	-0.0395454518617945	chr14	67359997	67359998	EIF2S1	FALSE	0.926463697811983	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.9	0.85	1	1	2	55986	4.024977	0.912691	3	16.393764	0	0	0.002261	5.112121e-06	16.200439850529	0.912691	0.004135
Gasperini2019	chr14	67416008	67416508	PIGH|chr14:67882725-67883225:.	-0.0358554661347201	chr14	67600286	67600287	PIGH	FALSE	0.939770101919273	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.85	0.9	1	3	183998	4.024977	0.697368	3	16.393764	1	0	0.001718	2.951524e-06	16.200439850529	0.697368	0.007693
Gasperini2019	chr14	67416008	67416508	VTI1B|chr14:67882725-67883225:.	0.0280087879855846	chr14	67674830	67674831	VTI1B	FALSE	0.999054721737546	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.85	0.95	1	5	258583	4.024977	0.598582	3	16.393764	1	0	0.001883	3.545689e-06	16.200439850529	0.598582	0.005873
Gasperini2019	chr14	67418854	67419354	EIF2S1|chr14:67885571-67886071:.	-0.0553090584418687	chr14	67359997	67359998	EIF2S1	FALSE	0.695277096214683	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.85	0.9	1	2	58699.5	7.66048	0.912691	4	14.147684	0	0	0.002261	5.112121e-06	58.6829538304	0.912691	0.007869
Gasperini2019	chr14	67418854	67419354	PIGH|chr14:67885571-67886071:.	-0.0131342783888841	chr14	67600286	67600287	PIGH	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.85	0.95	1	3	181284.5	7.66048	0.697368	4	14.147684	1	0	0.001718	2.951524e-06	58.6829538304	0.697368	0.014642
Gasperini2019	chr14	67418854	67419354	VTI1B|chr14:67885571-67886071:.	0.0145593149187999	chr14	67674830	67674831	VTI1B	FALSE	0.995871246203466	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.85	0.9	1	5	255869.5	7.66048	0.598582	4	14.147684	1	0	0.001883	3.545689e-06	58.6829538304	0.598582	0.011178
Gasperini2019	chr14	67421270	67421770	RDH11|chr14:67887987-67888487:.	-0.0172488309929055	chr14	67695813	67695814	RDH11	FALSE	0.819573822552732	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.4	0.85	0.95	1	6	274272	1.389423	0.559108	3	10.916987	1	0	0.002105	4.431025e-06	1.930496272929	0.559108	0.002048
Gasperini2019	chr14	68747502	68749996	ERH|chr14:69214219-69216713:.	-0.0462365987253488	chr14	69398626	69398627	ERH	FALSE	0.719937746535553	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.85	0.95	1	7	648671	3.3329665	0.769183	2	4.441188	1	0	0.00025	6.25e-08	11.1526802615345	0.769183	0.001473
Gasperini2019	chr14	68757442	68758205	ERH|chr14:69224159-69224922:.	-0.0493079554436108	chr14	69398626	69398627	ERH	FALSE	0.20665104155089	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.85	0.95	1	1	7	640217	8.283715	0.769183	1	1.906984	1	0	0.000151	2.2801e-08	68.619934201225	0.769183	0.0011
Gasperini2019	chr14	68757442	68758205	SRSF5|chr14:69224159-69224922:.	-0.0209031496119539	chr14	69726900	69726901	SRSF5	FALSE	0.994678754086843	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.95	1	1	12	1008999	8.283715	0.795048	1	1.906984	0	0	0.000124	1.5376e-08	68.619934201225	0.795048	0.00056
Gasperini2019	chr14	68757442	68758205	ZFP36L1|chr14:69224159-69224922:.	-0.00341273669130515	chr14	68796252	68796253	ZFP36L1	FALSE	0.916518224776004	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.85	0.9	1	1	35827	8.283715	0.648262	1	1.906984	0	0	0.003757	1.4115049e-05	68.619934201225	0.648262	0.009584
Gasperini2019	chr14	68762693	68763722	ERH|chr14:69229410-69230439:.	-0.0377653339924855	chr14	69398626	69398627	ERH	FALSE	0.544974371530178	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.9	1	1	1	7	634947.5	16.350893	0.769183	2	2.945244	1	0	0.000218	4.7524e-08	267.351701897449	0.769183	0.00315
Gasperini2019	chr14	68762693	68763722	SRSF5|chr14:69229410-69230439:.	0.00131295329073966	chr14	69726900	69726901	SRSF5	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.9	0.9	1	12	1003729.5	16.350893	0.795048	2	2.945244	0	0	7.2e-05	5.184e-09	267.351701897449	0.795048	0.00064
Gasperini2019	chr14	68762693	68763722	ZFP36L1|chr14:69229410-69230439:.	-0.0211905517643218	chr14	68796252	68796253	ZFP36L1	FALSE	0.992420983889742	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.8	0.9	1	1	30557.5	16.350893	0.648262	2	2.945244	0	0	0.004488	2.0142144e-05	267.351701897449	0.648262	0.022597
Gasperini2019	chr14	68814446	68815314	ERH|chr14:69281163-69282031:.	-0.00166663180261183	chr14	69398626	69398627	ERH	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.8	0.85	1	6	583057	1.9614225	0.769183	3	13.435549	1	0	0.0002635	6.94445e-08	4.1025836302585	0.769183	0.000916
Gasperini2019	chr14	68814446	68815314	SRSF5|chr14:69281163-69282031:.	-0.00126571805851383	chr14	69726900	69726901	SRSF5	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.9	0.95	1	11	951839	1.9614225	0.795048	3	13.435549	0	0	0.00021	4.4356e-08	4.1025836302585	0.795048	0.00046
Gasperini2019	chr14	68816084	68817015	ERH|chr14:69282801-69283732:.	-0.019114894111712	chr14	69398626	69398627	ERH	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.85	0.95	0.95	1	6	581794	8.150013	0.769183	3	6.741582	1	0	0.00026	6.76e-08	66.422711900169	0.769183	0.001871
Gasperini2019	chr14	68816084	68817015	SRSF5|chr14:69282801-69283732:.	-0.00881956588427645	chr14	69726900	69726901	SRSF5	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.8	0.95	1	11	950576	8.150013	0.795048	3	6.741582	0	0	0.000194	3.7636e-08	66.422711900169	0.795048	0.000866
Gasperini2019	chr14	72907416	72908372	RBM25|chr14:73374124-73375080:.	-0.0014277691517549	chr14	73058436	73058437	RBM25	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.8	0.9	1	3	150566	5.266349	0.834645	2	4.091291	0	0	0.00096	9.216e-07	27.734431789801	0.834645	0.003264
Gasperini2019	chr14	72924304	72924804	RBM25|chr14:73391012-73391512:.	-0.0372412061632134	chr14	73058436	73058437	RBM25	FALSE	0.862753268936034	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.85	0.95	1	3	133957	5.541522	0.834645	0	0	0	0	0.001314	1.726596e-06	30.708466076484	0.834645	0.004702
Gasperini2019	chr14	74927092	74927740	ACYP1|chr14:75393795-75394443:.	-0.0318225025374036	chr14	75069482	75069483	ACYP1	FALSE	0.869663193037198	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.9	1	1	4	136625	1.552221	0.68417	0	0	0	0	0.003529	1.2453841e-05	2.409390032841	0.68417	0.002641
Gasperini2019	chr14	75229644	75230244	C14orf1|chr14:75696347-75696947:.	0.00417114277058394	chr14	75661188	75661189	C14orf1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.95	1	8	431024	5.588774	0.851615	3	4.820252	0	0	0.000603	3.63609e-07	31.234394823076	0.851615	0.002278
Gasperini2019	chr14	75229644	75230244	NPC2|chr14:75696347-75696947:.	0.064172699553898	chr14	74494176	74494177	NPC2	FALSE	0.438627280030221	0.85	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.8	0.85	1	16	736790	5.588774	0.931382	3	4.820252	0	0	0.00031	9.61e-08	31.234394823076	0.931382	0.000786
Gasperini2019	chr14	75301750	75302250	NPC2|chr14:75768453-75768953:.	0.0891200556974649	chr14	74494176	74494177	NPC2	FALSE	0.203051741915649	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.4	0.8	1	1	18	808609	4.118476	0.931382	2	4.071966	0	0	0.000482	2.32324e-07	16.961844562576	0.931382	0.000902
Gasperini2019	chr14	76880307	76880807	SLIRP|chr14:77346650-77347150:.	-0.00164256993324185	chr14	77708071	77708072	SLIRP	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.85	0.95	1	0	827514.5	0	0	0	0	0	0	0	0	0	0	0
Gasperini2019	chr14	76956255	76957054	SNW1|chr14:77422598-77423397:.	-0.00330533330730109	chr14	77761206	77761207	SNW1	FALSE	0.972946036910541	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.85	1	1	21	804677.5	12.812603	0.687531	2	2.330561	0	0	0.000316	9.9856e-08	164.162795635609	0.687531	0.00384
Gasperini2019	chr14	91267362	91267862	GPR68|chr14:91733706-91734206:.	-0.0260867289064607	chr14	91253924	91253925	GPR68	TRUE	0.0308698419893844	0	TRUE	K562	Gasperini et al., 2019	TRUE	0	0	0	0	1	14087.5	9.346738	0.50041	2	3.734791	0	0	0.011131	0.000123899161	87.361511240644	0.50041	0.090615
Gasperini2019	chr14	92108195	92108695	NDUFB1|chr14:92574539-92575039:.	0.0143859907184258	chr14	92121916	92121917	NDUFB1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.85	0.95	1	2	13223.5	4.885793	0.600344	0	0	1	0	0.015565	0.000242269225	23.870973238849	0.600344	0.088716
Gasperini2019	chr14	92785505	92786657	NDUFB1|chr14:93251850-93253002:.	-0.00683661734268159	chr14	92121916	92121917	NDUFB1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.8	0.85	1	5	664265.5	3.721749	0.600344	1	0.832099	1	0	0.001498	2.244004e-06	13.851415619001	0.600344	0.006505
Gasperini2019	chr14	95507155	95507655	PAPOLA|chr14:95973492-95973992:.	0.00621530405346293	chr14	96501433	96501434	PAPOLA	FALSE	0.819403965580797	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.85	0.95	1	14	994962	2.262963	0.781604	0	0	1	0	0.000359	1.28881e-07	5.121001539369	0.781604	0.00079
Gasperini2019	chr14	95523233	95524524	GLRX5|chr14:95989570-95990861:.	-0.0766620698457603	chr14	95533503	95533504	GLRX5	TRUE	0.00104618846890853	1	TRUE	K562	Gasperini et al., 2019	TRUE	0.65	0.75	1	1	2	11051.5	5.09093	0.919249	2	2.493175	0	0	0.016497	0.000272151009	25.9175682649	0.919249	0.030329
Gasperini2019	chr14	95523233	95524524	PAPOLA|chr14:95989570-95990861:.	0.00452208273633658	chr14	96501433	96501434	PAPOLA	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.95	0.95	1	14	978441.5	5.09093	0.781604	2	2.493175	1	0	0.000518	2.68324e-07	25.9175682649	0.781604	0.002567
Gasperini2019	chr14	95527308	95527808	GLRX5|chr14:95993645-95994145:.	-0.0242207612914845	chr14	95533503	95533504	GLRX5	FALSE	0.902343081751504	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.85	1	2	7409	1.382955	0.919249	4	8.859164	0	0	0.046722	0.002182945284	1.912564532025	0.919249	0.023335
Gasperini2019	chr14	95545711	95546211	GLRX5|chr14:96012048-96012548:.	-0.191673722809912	chr14	95533503	95533504	GLRX5	TRUE	6.54317672360616e-12	1	TRUE	K562	Gasperini et al., 2019	TRUE	0.55	0.65	0.85	1	2	10997	1.31301	0.919249	3	8.050564	0	0	0.006687	4.4715969e-05	1.7239952601	0.919249	0.003171
Gasperini2019	chr14	96581033	96581533	PAPOLA|chr14:97047370-97047870:.	-0.0195455265878013	chr14	96501433	96501434	PAPOLA	FALSE	0.99745994814213	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.85	0.95	1	2	78690	4.193369	0.781604	2	4.321272	1	0	0.001407	1.979649e-06	17.584343570161	0.781604	0.00574
Gasperini2019	chr14	96581033	96581533	VRK1|chr14:97047370-97047870:.	-0.0170359173103035	chr14	96797304	96797305	VRK1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.9	1	1	216281	4.193369	0.81829	2	4.321272	0	0	0.001244	1.547536e-06	17.584343570161	0.81829	0.003157
Gasperini2019	chr14	100683517	100684667	WARS|chr14:101149854-101151004:.	0.0300713526923846	chr14	100376804	100376805	WARS	FALSE	0.977074959571314	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.8	0.95	1	4	308210	0.8698595	0.675111	2	4.63016	0	0	0.001054	1.110916e-06	0.7573283555225	0.675111	0.000713
Gasperini2019	chr14	100683517	100684667	YY1|chr14:101149854-101151004:.	0.0213020977049805	chr14	100238298	100238299	YY1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.85	1	1	7	445036	0.8698595	0.816404	2	4.63016	1	0	0.000477	2.27529e-07	0.7573283555225	0.816404	0.000298
Gasperini2019	chr14	100755179	100756143	YY1|chr14:101221516-101222480:.	-0.0212369352253167	chr14	100238298	100238299	YY1	FALSE	0.992184222317901	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.4	0.8	0.8	1	8	517040.5	2.582796	0.816404	0	0	1	0	0.000294	8.6436e-08	6.670835177616	0.816404	0.000272
Gasperini2019	chr14	100770440	100770940	DLK1|chr14:101236777-101237277:.	-0.107076419142375	chr14	100725705	100725706	DLK1	TRUE	1.2269999981338e-16	0.45	TRUE	K562	Gasperini et al., 2019	TRUE	0.05	0.1	0.25	1	0	44984.5	0	0	0	0	0	0	0	0	0	0	0
Gasperini2019	chr14	100770440	100770940	MEG3|chr14:101236777-101237277:.	-0.289306815034065	chr14	100779410	100779411	MEG3	TRUE	5.65681828226465e-41	0.7	TRUE	K562	Gasperini et al., 2019	TRUE	0.25	0.45	0.65	1	0	8720.5	0	0	0	0	0	0	0	0	0	0	0
Gasperini2019	chr14	101360300	101360884	WARS|chr14:101826637-101827221:.	0.0344036686042182	chr14	100376804	100376805	WARS	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.85	0.95	1	11	984885.5	3.149383	0.675111	1	0.924039	0	0	0.000285	8.1225e-08	9.918613280689	0.675111	0.000349
Gasperini2019	chr14	102570881	102571522	MARK3|chr14:103037218-103037859:.	-0.0265317539549392	chr14	103385392	103385393	MARK3	FALSE	0.917542419252304	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.8	0.8	1	12	814217	3.083389	0.733317	3	9.764115	1	0	0.000456	2.07936e-07	9.507287725321	0.733317	0.000486
Gasperini2019	chr14	102590532	102591032	APOPT1|chr14:103056869-103057369:.	-0.00380018326071729	chr14	103562962	103562963	APOPT1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.8	0.8	1	0	971246	16.112627	0.728849	0	0	1	0	0.000421	1.77241e-07	259.616748841129	0.728849	0.003656
Gasperini2019	chr14	102590532	102591032	MARK3|chr14:103056869-103057369:.	0.00869815727423084	chr14	103385392	103385393	MARK3	FALSE	0.992763336242531	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.8	0.85	1	0	793653	16.112627	0.733317	0	0	1	0	0.000843	7.10649e-07	259.616748841129	0.733317	0.004695
Gasperini2019	chr14	103115097	103115597	APOPT1|chr14:103581434-103581934:.	-0.0010222868292512	chr14	103562962	103562963	APOPT1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.9	1	1	10	447654	1.989132	0.728849	5	14.904802	1	0	0.000441	1.94481e-07	3.956646113424	0.728849	0.000473
Gasperini2019	chr14	103115097	103115597	C14orf2|chr14:103581434-103581934:.	-0.0120010158088438	chr14	103928268	103928269	C14orf2	FALSE	0.607302036670259	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.9	1	16	806264	1.989132	0.712904	5	14.904802	1	0	0.000304	9.2416e-08	3.956646113424	0.712904	0.000387
Gasperini2019	chr14	103115097	103115597	HSP90AA1|chr14:103581434-103581934:.	-0.0208483916225933	chr14	102139698	102139699	HSP90AA1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.85	0.95	1	13	1028127	1.989132	0.844729	5	14.904802	0	0	0.000314	9.8596e-08	3.956646113424	0.844729	0.000187
Gasperini2019	chr14	103116473	103117083	CKB|chr14:103582810-103583420:.	-0.0600172224807518	chr14	103523110	103523111	CKB	FALSE	0.578532349730291	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.85	0.95	1	7	406036	4.269837	0.554312	5	12.624097	0	0	0.00053	2.809e-07	18.231508006569	0.554312	0.000753
Gasperini2019	chr14	103116473	103117083	EIF5|chr14:103582810-103583420:.	-0.0264472720172391	chr14	103333544	103333545	EIF5	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.9	1	1	5	217178	4.269837	0.870348	5	12.624097	0	0	0.002381	5.669161e-06	18.231508006569	0.870348	0.002718
Gasperini2019	chr14	103116473	103117083	HSP90AA1|chr14:103582810-103583420:.	-0.0480722366440324	chr14	102139698	102139699	HSP90AA1	FALSE	0.917808110684771	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.9	1	13	1029648	4.269837	0.844729	5	12.624097	0	0	0.000314	9.8596e-08	18.231508006569	0.844729	0.000402
Gasperini2019	chr14	103118966	103119466	C14orf2|chr14:103585303-103585803:.	-0.000976925680014174	chr14	103928268	103928269	C14orf2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.8	0.95	1	16	802366	4.899559	0.712904	5	12.273507	1	0	0.000304	9.2416e-08	24.005678394481	0.712904	0.000954
Gasperini2019	chr14	103204831	103205651	C14orf2|chr14:103671168-103671988:.	0.00127664803397165	chr14	103928268	103928269	C14orf2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.9	1	1	1	13	716379	8.776575	0.712904	2	6.986737	1	0	0.000297	8.8209e-08	77.028268730625	0.712904	0.001671
Gasperini2019	chr14	103309169	103309669	C14orf2|chr14:103775506-103776006:.	-0.0128460404162471	chr14	103928268	103928269	C14orf2	FALSE	0.818823132787151	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.9	1	13	612213	8.2441	0.712904	3	4.81944	1	0	0.000365	1.33225e-07	67.96518481	0.712904	0.001927
Gasperini2019	chr14	103313559	103314059	C14orf2|chr14:103779896-103780396:.	-0.0244741086132767	chr14	103928268	103928269	C14orf2	FALSE	0.994935780427518	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.85	0.95	1	13	607747	3.251899	0.712904	4	21.772659	1	0	0.000359	1.28881e-07	10.574847106201	0.712904	0.000747
Gasperini2019	chr14	103313559	103314059	CKB|chr14:103779896-103780396:.	-0.0933777985211436	chr14	103523110	103523111	CKB	FALSE	0.353167386049845	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.8	0.9	1	4	209040	3.251899	0.554312	4	21.772659	0	0	0.000846	7.15716e-07	10.574847106201	0.554312	0.000916
Gasperini2019	chr14	103314489	103314989	APOPT1|chr14:103780826-103781326:.	0.00919556967946788	chr14	103562962	103562963	APOPT1	FALSE	0.982918594098477	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.9	1	7	248293.5	8.90076	0.728849	3	7.879698	1	0	0.000414	1.71396e-07	79.2235285776	0.728849	0.001987
Gasperini2019	chr14	103314489	103314989	C14orf2|chr14:103780826-103781326:.	-0.000977091089189086	chr14	103928268	103928269	C14orf2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.95	1	1	13	606903.5	8.90076	0.712904	3	7.879698	1	0	0.000359	1.28881e-07	79.2235285776	0.712904	0.002045
Gasperini2019	chr14	103314489	103314989	CINP|chr14:103780826-103781326:.	0.000754696325673043	chr14	102362915	102362916	CINP	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.4	0.85	0.85	1	12	951746.5	8.90076	0.674414	3	7.879698	0	0	0.000459	2.10681e-07	79.2235285776	0.674414	0.002555
Gasperini2019	chr14	103314489	103314989	CKB|chr14:103780826-103781326:.	-0.0276941991962782	chr14	103523110	103523111	CKB	FALSE	0.850502514458744	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.95	1	4	208196.5	8.90076	0.554312	3	7.879698	0	0	0.000846	7.15716e-07	79.2235285776	0.554312	0.002506
Gasperini2019	chr14	103314489	103314989	EIF5|chr14:103780826-103781326:.	-0.0796025619148812	chr14	103333544	103333545	EIF5	FALSE	0.0657508259171034	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.9	1	1	2	19338.5	8.90076	0.870348	3	7.879698	0	0	0.007317	5.3538489e-05	79.2235285776	0.870348	0.017406
Gasperini2019	chr14	103315200	103315700	C14orf2|chr14:103781537-103782037:.	0.0028768926829501	chr14	103928268	103928269	C14orf2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	1	1	13	606129	3.815394	0.712904	3	12.965064	1	0	0.000324	1.04976e-07	14.557231375236	0.712904	0.000792
Gasperini2019	chr14	103315200	103315700	EIF5|chr14:103781537-103782037:.	-0.0375137181176878	chr14	103333544	103333545	EIF5	FALSE	0.968840243709979	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.85	0.85	1	2	18564	3.815394	0.870348	3	12.965064	0	0	0.011519	0.000132687361	14.557231375236	0.870348	0.011746
Gasperini2019	chr14	103360477	103360977	C14orf2|chr14:103826814-103827314:.	0.00268746779067741	chr14	103928268	103928269	C14orf2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.9	1	1	11	560806	6.058746	0.712904	3	5.39555	1	0	0.000306	9.3636e-08	36.708403092516	0.712904	0.001189
Gasperini2019	chr14	103360477	103360977	CKB|chr14:103826814-103827314:.	-0.0402796913830871	chr14	103523110	103523111	CKB	FALSE	0.969895697576047	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.9	1	1	2	162099	6.058746	0.554312	3	5.39555	0	0	0.001331	1.771561e-06	36.708403092516	0.554312	0.002683
Gasperini2019	chr14	103360477	103360977	EIF5|chr14:103826814-103827314:.	-0.0171377778266502	chr14	103333544	103333545	EIF5	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.9	0.9	1	1	26759	6.058746	0.870348	3	5.39555	0	0	0.00513	2.63169e-05	36.708403092516	0.870348	0.008307
Gasperini2019	chr14	103360477	103360977	ZFYVE21|chr14:103826814-103827314:.	-0.0257040987059759	chr14	103715730	103715731	ZFYVE21	FALSE	0.766745545254921	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.8	0.9	1	8	354983	6.058746	0.885842	3	5.39555	1	0	0.000725	5.25625e-07	36.708403092516	0.885842	0.00157
Gasperini2019	chr14	103372535	103373035	EIF5|chr14:103838872-103839372:.	0.0245595036031974	chr14	103333544	103333545	EIF5	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.85	0.95	1	1	38722	4.244747	0.870348	0	0	0	0	0.004715	2.2231225e-05	18.017877094009	0.870348	0.00535
Gasperini2019	chr14	103378033	103378533	APOPT1|chr14:103844370-103844870:.	0.0358379948908929	chr14	103562962	103562963	APOPT1	FALSE	0.902343081751504	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.9	0.9	1	5	184733	14.460243	0.728849	0	0	1	0	0.001245	1.550025e-06	209.098627619049	0.728849	0.009704
Gasperini2019	chr14	103378033	103378533	C14orf2|chr14:103844370-103844870:.	0.0234147423925124	chr14	103928268	103928269	C14orf2	FALSE	0.995956796709535	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.85	0.95	1	1	11	543343	14.460243	0.712904	0	0	1	0	0.000382	1.45924e-07	209.098627619049	0.712904	0.003535
Gasperini2019	chr14	103378033	103378533	CKB|chr14:103844370-103844870:.	-0.0137289002957406	chr14	103523110	103523111	CKB	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.9	0.95	1	2	144636	14.460243	0.554312	0	0	0	0	0.001579	2.493241e-06	209.098627619049	0.554312	0.007597
Gasperini2019	chr14	105069720	105070375	SIVA1|chr14:105536057-105536712:.	-0.0146408415652607	chr14	104753100	104753101	SIVA1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.8	0.95	1	10	316967.5	1.613747	0.973889	0	0	0	0	0.001115	1.243225e-06	2.604179380009	0.973889	0.000467
Gasperini2019	chr15	34079861	34080361	EMC7|chr15:34372062-34372562:.	-0.0633529195960963	chr15	34101947	34101948	EMC7	FALSE	0.577068216034856	0.85	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.8	0.85	1	2	21724	1.281282	0.916585	1	1.109962	0	0	0.005445	2.9648025e-05	1.641683563524	0.916585	0.00456
Gasperini2019	chr15	34708281	34708781	EMC4|chr15:35000482-35000982:.	-0.02118187685453	chr15	34224999	34225000	EMC4	FALSE	0.938650577719658	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.9	1	1	7	483593.5	3.033008	0.862109	0	0	0	0	4e-04	1.6e-07	9.199137528064	0.862109	0.000656
Gasperini2019	chr15	40080686	40081186	GCHFR|chr15:40372887-40373387:.	0.0256381896104421	chr15	40764020	40764021	GCHFR	FALSE	0.997595174604749	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.8	0.85	1	23	683117.5	2.520044	0.681833	2	4.809916	0	0	0.000183	3.3489e-08	6.350621761936	0.681833	0.000137
Gasperini2019	chr15	40080686	40081186	SRP14|chr15:40372887-40373387:.	-0.0161192531901094	chr15	40039187	40039188	SRP14	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.95	0.95	1	2	41766.5	2.520044	0.795704	2	4.809916	1	0	0.003564	1.2702096e-05	6.350621761936	0.795704	0.004167
Gasperini2019	chr15	43230535	43231035	SERF2|chr15:43522733-43523233:.	0.00409556650591413	chr15	43777087	43777088	SERF2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.9	1	1	18	561212	7.735467	0.987928	0	0	0	0	0.000271	7.3441e-08	59.837449708089	0.987928	0.000483
